ano,geocod,regiao,nivel,quartil,renda_m2
2024,11A1304,Gondomar,Concelho,1.º quartil,5.26
2024,1960912,Seia,Concelho,3.º quartil,5.29
2024,1C2,Baixo Alentejo,NUTS III,2.º quartil,5.29
2024,1C20210,Moura,Concelho,3.º quartil,5.3
2024,1931003,Ansião,Concelho,3.º quartil,5.33
2024,1C20214,Vidigueira,Concelho,3.º quartil,5.33
2024,1920609,Miranda do Corvo,Concelho,2.º quartil,5.34
2024,194,Viseu Dão Lafões,NUTS III,2.º quartil,5.34
2024,1190307,Fafe,Concelho,3.º quartil,5.36
2024,1D31414,Rio Maior,Concelho,2.º quartil,5.36
2024,1C4,Alentejo Central,NUTS III,2.º quartil,5.37
2024,11D1805,Lamego,Concelho,3.º quartil,5.38
2024,1910114,Oliveira do Bairro,Concelho,2.º quartil,5.38
2024,1960503,Covilhã,Concelho,2.º quartil,5.38
2024,1D31406,Cartaxo,Concelho,2.º quartil,5.41
2024,11A1310,Paredes,Concelho,2.º quartil,5.45
2024,1920611,Oliveira do Hospital,Concelho,3.º quartil,5.45
2024,2,Região Autónoma dos Açores,NUTS I,2.º quartil,5.46
2024,20,Região Autónoma dos Açores,NUTS II,2.º quartil,5.46
2024,200,Região Autónoma dos Açores,NUTS III,2.º quartil,5.46
2024,1D31415,Salvaterra de Magos,Concelho,2.º quartil,5.47
2024,11C1307,Marco de Canaveses,Concelho,3.º quartil,5.48
2024,1111603,Melgaço,Concelho,3.º quartil,5.49
2024,11C1301,Amarante,Concelho,3.º quartil,5.49
2024,1950508,Proença-a-Nova,Concelho,3.º quartil,5.49
2024,1950509,Sertã,Concelho,3.º quartil,5.49
2024,1111607,Ponte de Lima,Concelho,2.º quartil,5.5
2024,1D21411,Ferreira do Zêzere,Concelho,3.º quartil,5.5
2024,1190309,Póvoa de Lanhoso,Concelho,3.º quartil,5.51
2024,1920604,Condeixa-a-Nova,Concelho,2.º quartil,5.51
2024,1941810,Oliveira de Frades,Concelho,3.º quartil,5.51
2024,1C40710,Redondo,Concelho,3.º quartil,5.51
2024,11B,Alto Tâmega e Barroso,NUTS III,3.º quartil,5.54
2024,1910101,Águeda,Concelho,2.º quartil,5.54
2024,1111610,Vila Nova de Cerveira,Concelho,3.º quartil,5.56
2024,11D1714,Vila Real,Concelho,2.º quartil,5.56
2024,1910103,Anadia,Concelho,2.º quartil,5.56
2024,1910108,Estarreja,Concelho,2.º quartil,5.56
2024,1910112,Murtosa,Concelho,2.º quartil,5.56
2024,1920608,Mira,Concelho,2.º quartil,5.56
2024,1941806,Mangualde,Concelho,3.º quartil,5.56
2024,1960504,Fundão,Concelho,3.º quartil,5.56
2024,1D11113,Torres Vedras,Concelho,1.º quartil,5.56
2024,1D2,Médio Tejo,NUTS III,2.º quartil,5.56
2024,1941824,Vouzela,Concelho,3.º quartil,5.57
2024,1190308,Guimarães,Concelho,2.º quartil,5.59
2024,1920610,Montemor-o-Velho,Concelho,2.º quartil,5.59
2024,1941816,São Pedro do Sul,Concelho,2.º quartil,5.6
2024,11C,Tâmega e Sousa,NUTS III,3.º quartil,5.61
2024,1500810,Olhão,Concelho,1.º quartil,5.61
2024,1D31404,Alpiarça,Concelho,3.º quartil,5.63
2024,1910102,Albergaria-a-Velha,Concelho,2.º quartil,5.64
2024,1C40712,Vendas Novas,Concelho,2.º quartil,5.64
2024,1D31405,Benavente,Concelho,1.º quartil,5.66
2024,1960907,Guarda,Concelho,3.º quartil,5.68
2024,1190304,Cabeceiras de Basto,Concelho,3.º quartil,5.69
2024,1C20201,Aljustrel,Concelho,2.º quartil,5.69
2024,1C20208,Ferreira do Alentejo,Concelho,3.º quartil,5.69
2024,1C3,Alto Alentejo,NUTS III,3.º quartil,5.7
2024,1D11101,Alenquer,Concelho,1.º quartil,5.7
2024,1C31214,Portalegre,Concelho,3.º quartil,5.71
2024,11D1708,Peso da Régua,Concelho,3.º quartil,5.73
2024,1931010,Marinha Grande,Concelho,2.º quartil,5.73
2024,3003104,Machico,Concelho,1.º quartil,5.77
2024,1D21421,Ourém,Concelho,2.º quartil,5.79
2024,1931004,Batalha,Concelho,2.º quartil,5.8
2024,2004302,Vila da Praia da Vitória,Concelho,2.º quartil,5.8
2024,1500809,Monchique,Concelho,2.º quartil,5.81
2024,1D21402,Alcanena,Concelho,3.º quartil,5.81
2024,1D21419,Torres Novas,Concelho,2.º quartil,5.81
2024,19,Centro,NUTS II,2.º quartil,5.86
2024,1111602,Caminha,Concelho,2.º quartil,5.87
2024,11C1305,Lousada,Concelho,3.º quartil,5.87
2024,1120302,Barcelos,Concelho,2.º quartil,5.88
2024,1C40704,Estremoz,Concelho,3.º quartil,5.88
2024,1C40711,Reguengos de Monsaraz,Concelho,3.º quartil,5.88
2024,11A1315,Valongo,Concelho,1.º quartil,5.89
2024,1920603,Coimbra,Concelho,1.º quartil,5.89
2024,1D31412,Golegã,Concelho,3.º quartil,5.89
2024,2004502,Velas,Concelho,3.º quartil,5.9
2024,1190312,Vila Nova de Famalicão,Concelho,2.º quartil,5.91
2024,11A1313,Póvoa de Varzim,Concelho,1.º quartil,5.91
2024,11E0402,Bragança,Concelho,3.º quartil,5.91
2024,1920615,Soure,Concelho,3.º quartil,5.92
2024,11A0109,Santa Maria da Feira,Concelho,2.º quartil,5.93
2024,1920601,Arganil,Concelho,3.º quartil,5.93
2024,11C1309,Paços de Ferreira,Concelho,3.º quartil,5.95
2024,1920607,Lousã,Concelho,3.º quartil,5.97
2024,111,Alto Minho,NUTS III,2.º quartil,6
2024,1190311,Vieira do Minho,Concelho,3.º quartil,6
2024,11B1703,Chaves,Concelho,3.º quartil,6
2024,1500803,Aljezur,Concelho,1.º quartil,6
2024,1910117,Sever do Vouga,Concelho,3.º quartil,6
2024,1C20206,Castro Verde,Concelho,2.º quartil,6
2024,1D21418,Tomar,Concelho,2.º quartil,6
2024,11A,Área Metropolitana do Porto,NUTS III,1.º quartil,6.03
2024,11A0107,Espinho,Concelho,1.º quartil,6.03
2024,1D3,Lezíria do Tejo,NUTS III,2.º quartil,6.03
2024,196,Beiras e Serra da Estrela,NUTS III,3.º quartil,6.04
2024,1500806,Lagoa,Concelho,1.º quartil,6.06
2024,1941814,Santa Comba Dão,Concelho,3.º quartil,6.06
2024,2004201,Lagoa (R.A.A.),Concelho,2.º quartil,6.06
2024,193,Região de Leiria,NUTS III,2.º quartil,6.1
2024,1D11005,Bombarral,Concelho,2.º quartil,6.1
2024,1120303,Braga,Concelho,1.º quartil,6.11
2024,1920111,Mealhada,Concelho,3.º quartil,6.12
2024,1D11001,Alcobaça,Concelho,2.º quartil,6.12
2024,195,Beira Baixa,NUTS III,3.º quartil,6.15
2024,1500813,Silves,Concelho,1.º quartil,6.16
2024,1B01508,Palmela,Concelho,1.º quartil,6.16
2024,1C20213,Serpa,Concelho,3.º quartil,6.16
2024,1500816,Vila Real de Santo António,Concelho,1.º quartil,6.17
2024,1D31103,Azambuja,Concelho,2.º quartil,6.17
2024,1941823,Viseu,Concelho,2.º quartil,6.19
2024,2004602,Madalena,Concelho,3.º quartil,6.2
2024,1111601,Arcos de Valdevez,Concelho,3.º quartil,6.22
2024,1D31403,Almeirim,Concelho,2.º quartil,6.22
2024,1C31213,Ponte de Sor,Concelho,3.º quartil,6.24
2024,1111604,Monção,Concelho,2.º quartil,6.25
2024,11D,Douro,NUTS III,3.º quartil,6.25
2024,1910115,Ovar,Concelho,2.º quartil,6.25
2024,1931016,Porto de Mós,Concelho,3.º quartil,6.25
2024,1C31207,Elvas,Concelho,3.º quartil,6.25
2024,1D21408,Constância,Concelho,3.º quartil,6.25
2024,1D,Oeste e Vale do Tejo,NUTS II,2.º quartil,6.27
2024,1500805,Faro,Concelho,1.º quartil,6.3
2024,1C11505,Grândola,Concelho,1.º quartil,6.32
2024,1C20202,Almodôvar,Concelho,3.º quartil,6.32
2024,1C20205,Beja,Concelho,2.º quartil,6.32
2024,1910105,Aveiro,Concelho,1.º quartil,6.34
2024,1D11112,Sobral de Monte Agraço,Concelho,2.º quartil,6.34
2024,2004205,Ribeira Grande,Concelho,3.º quartil,6.34
2024,1D11108,Lourinhã,Concelho,2.º quartil,6.35
2024,11A0116,São João da Madeira,Concelho,2.º quartil,6.36
2024,1910118,Vagos,Concelho,2.º quartil,6.36
2024,1C10211,Odemira,Concelho,2.º quartil,6.36
2024,1C40702,Arraiolos,Concelho,3.º quartil,6.39
2024,11A0104,Arouca,Concelho,3.º quartil,6.41
2024,1941821,Tondela,Concelho,3.º quartil,6.41
2024,1500804,Castro Marim,Concelho,1.º quartil,6.44
2024,1D21401,Abrantes,Concelho,3.º quartil,6.44
2024,11A1306,Maia,Concelho,1.º quartil,6.45
2024,2004701,Horta,Concelho,3.º quartil,6.46
2024,1D31416,Santarém,Concelho,2.º quartil,6.47
2024,1950502,Castelo Branco,Concelho,3.º quartil,6.5
2024,11A1318,Trofa,Concelho,2.º quartil,6.55
2024,3003102,Câmara de Lobos,Concelho,2.º quartil,6.57
2024,1120313,Vila Verde,Concelho,3.º quartil,6.59
2024,1120301,Amares,Concelho,3.º quartil,6.6
2024,11C1311,Penafiel,Concelho,3.º quartil,6.6
2024,1920602,Cantanhede,Concelho,3.º quartil,6.6
2024,1931015,Pombal,Concelho,3.º quartil,6.61
2024,1D21410,Entroncamento,Concelho,2.º quartil,6.64
2024,1190314,Vizela,Concelho,3.º quartil,6.67
2024,1920604,Condeixa-a-Nova,Concelho,3.º quartil,6.67
2024,1D11104,Cadaval,Concelho,3.º quartil,6.67
2024,3003101,Calheta (R.A.M.),Concelho,2.º quartil,6.67
2024,192,Região de Coimbra,NUTS III,2.º quartil,6.69
2024,1D21420,Vila Nova da Barquinha,Concelho,3.º quartil,6.7
2024,1B01507,Montijo,Concelho,1.º quartil,6.71
2024,11A0113,Oliveira de Azeméis,Concelho,3.º quartil,6.72
2024,1500815,Vila do Bispo,Concelho,1.º quartil,6.76
2024,1A01109,Mafra,Concelho,1.º quartil,6.76
2024,1D31414,Rio Maior,Concelho,3.º quartil,6.77
2024,1B01506,Moita,Concelho,1.º quartil,6.78
2024,11A0119,Vale de Cambra,Concelho,3.º quartil,6.79
2024,15,Algarve,NUTS II,1.º quartil,6.79
2024,150,Algarve,NUTS III,1.º quartil,6.79
2024,191,Região de Aveiro,NUTS III,2.º quartil,6.79
2024,1D31406,Cartaxo,Concelho,3.º quartil,6.8
2024,1500812,São Brás de Alportel,Concelho,2.º quartil,6.84
2024,3,Região Autónoma da Madeira,NUTS I,1.º quartil,6.84
2024,30,Região Autónoma da Madeira,NUTS II,1.º quartil,6.84
2024,300,Região Autónoma da Madeira,NUTS III,1.º quartil,6.84
2024,1C20201,Aljustrel,Concelho,3.º quartil,6.89
2024,1B01511,Sesimbra,Concelho,1.º quartil,6.9
2024,1C2,Baixo Alentejo,NUTS III,3.º quartil,6.9
2024,1D11014,Peniche,Concelho,2.º quartil,6.92
2024,2004203,Ponta Delgada,Concelho,2.º quartil,6.92
2024,1500809,Monchique,Concelho,3.º quartil,6.93
2024,1910114,Oliveira do Bairro,Concelho,3.º quartil,6.93
2024,1920609,Miranda do Corvo,Concelho,3.º quartil,6.93
2024,1B01502,Alcochete,Concelho,1.º quartil,6.96
2024,1910112,Murtosa,Concelho,3.º quartil,6.98
2024,1111609,Viana do Castelo,Concelho,2.º quartil,7
2024,1931009,Leiria,Concelho,2.º quartil,7
2024,1C11513,Sines,Concelho,1.º quartil,7.03
2024,1D31409,Coruche,Concelho,3.º quartil,7.04
2024,1500814,Tavira,Concelho,1.º quartil,7.05
2024,1D1,Oeste,NUTS III,2.º quartil,7.06
2024,1D11012,Óbidos,Concelho,2.º quartil,7.06
2024,1111607,Ponte de Lima,Concelho,3.º quartil,7.09
2024,11A1317,Vila Nova de Gaia,Concelho,1.º quartil,7.09
2024,1910102,Albergaria-a-Velha,Concelho,3.º quartil,7.1
2024,1111608,Valença,Concelho,3.º quartil,7.12
2024,1120306,Esposende,Concelho,2.º quartil,7.12
2024,1D31405,Benavente,Concelho,2.º quartil,7.12
2024,3003108,Santa Cruz,Concelho,1.º quartil,7.12
2024,1C40706,Montemor-o-Novo,Concelho,3.º quartil,7.13
2024,11A1316,Vila do Conde,Concelho,2.º quartil,7.14
2024,1500807,Lagos,Concelho,1.º quartil,7.14
2024,1D11102,Arruda dos Vinhos,Concelho,2.º quartil,7.14
2024,2004301,Angra do Heroísmo,Concelho,3.º quartil,7.18
2024,11A1310,Paredes,Concelho,3.º quartil,7.2
2024,11,Norte,NUTS II,2.º quartil,7.22
2024,1920605,Figueira da Foz,Concelho,2.º quartil,7.23
2024,194,Viseu Dão Lafões,NUTS III,3.º quartil,7.24
2024,1D11006,Caldas da Rainha,Concelho,2.º quartil,7.24
2024,1D2,Médio Tejo,NUTS III,3.º quartil,7.27
2024,1500808,Loulé,Concelho,1.º quartil,7.32
2024,1D21419,Torres Novas,Concelho,3.º quartil,7.33
2024,1D31415,Salvaterra de Magos,Concelho,3.º quartil,7.33
2024,11A1314,Santo Tirso,Concelho,3.º quartil,7.34
2024,1941816,São Pedro do Sul,Concelho,3.º quartil,7.34
2024,1960503,Covilhã,Concelho,3.º quartil,7.35
2024,1910101,Águeda,Concelho,3.º quartil,7.36
2024,1910103,Anadia,Concelho,3.º quartil,7.36
2024,112,Cávado,NUTS III,2.º quartil,7.38
2024,11A0109,Santa Maria da Feira,Concelho,3.º quartil,7.42
2024,1111602,Caminha,Concelho,3.º quartil,7.43
2024,1920608,Mira,Concelho,3.º quartil,7.46
2024,1A01114,Vila Franca de Xira,Concelho,1.º quartil,7.46
2024,1D11005,Bombarral,Concelho,3.º quartil,7.46
2024,11A0116,São João da Madeira,Concelho,3.º quartil,7.5
2024,1910108,Estarreja,Concelho,3.º quartil,7.5
2024,1931010,Marinha Grande,Concelho,3.º quartil,7.52
2024,1B,Península de Setúbal,NUTS II,1.º quartil,7.53
2024,1B0,Península de Setúbal,NUTS III,1.º quartil,7.53
2024,1A01111,Sintra,Concelho,1.º quartil,7.54
2024,1B01512,Setúbal,Concelho,1.º quartil,7.56
2024,1500811,Portimão,Concelho,1.º quartil,7.58
2024,3003102,Câmara de Lobos,Concelho,3.º quartil,7.58
2024,11A1304,Gondomar,Concelho,2.º quartil,7.59
2024,1920610,Montemor-o-Velho,Concelho,3.º quartil,7.59
2024,119,Ave,NUTS III,3.º quartil,7.61
2024,1931004,Batalha,Concelho,3.º quartil,7.61
2024,1B01510,Seixal,Concelho,1.º quartil,7.62
2024,11A1315,Valongo,Concelho,2.º quartil,7.65
2024,11D1714,Vila Real,Concelho,3.º quartil,7.67
2024,1C20205,Beja,Concelho,3.º quartil,7.68
2024,1D21410,Entroncamento,Concelho,3.º quartil,7.68
2024,1A01107,Loures,Concelho,1.º quartil,7.69
2024,3003104,Machico,Concelho,2.º quartil,7.69
2024,1910110,Ílhavo,Concelho,2.º quartil,7.71
2024,1D11113,Torres Vedras,Concelho,2.º quartil,7.78
2024,1D21418,Tomar,Concelho,3.º quartil,7.78
2024,1D21421,Ourém,Concelho,3.º quartil,7.78
2024,1D11101,Alenquer,Concelho,2.º quartil,7.82
2024,1C1,Alentejo Litoral,NUTS III,2.º quartil,7.84
2024,2,Região Autónoma dos Açores,NUTS I,3.º quartil,7.84
2024,20,Região Autónoma dos Açores,NUTS II,3.º quartil,7.84
2024,200,Região Autónoma dos Açores,NUTS III,3.º quartil,7.84
2024,1C40705,Évora,Concelho,2.º quartil,7.85
2024,1C,Alentejo,NUTS II,3.º quartil,7.86
2024,1500801,Albufeira,Concelho,1.º quartil,7.91
2024,1500810,Olhão,Concelho,2.º quartil,7.94
2024,1500803,Aljezur,Concelho,2.º quartil,7.96
2024,111,Alto Minho,NUTS III,3.º quartil,7.97
2024,1D3,Lezíria do Tejo,NUTS III,3.º quartil,7.97
2024,1C40712,Vendas Novas,Concelho,3.º quartil,7.98
2024,1941823,Viseu,Concelho,3.º quartil,8
2024,1D31403,Almeirim,Concelho,3.º quartil,8
2024,1120302,Barcelos,Concelho,3.º quartil,8.01
2024,1B01504,Barreiro,Concelho,1.º quartil,8.02
2024,1120303,Braga,Concelho,2.º quartil,8.04
2024,1910118,Vagos,Concelho,3.º quartil,8.06
2024,11A1313,Póvoa de Varzim,Concelho,2.º quartil,8.09
2024,1190312,Vila Nova de Famalicão,Concelho,3.º quartil,8.1
2024,1910115,Ovar,Concelho,3.º quartil,8.1
2024,1D11011,Nazaré,Concelho,2.º quartil,8.11
2024,2004201,Lagoa (R.A.A.),Concelho,3.º quartil,8.2
2024,11A1308,Matosinhos,Concelho,1.º quartil,8.21
2024,1D11001,Alcobaça,Concelho,3.º quartil,8.31
2024,1C11501,Alcácer do Sal,Concelho,2.º quartil,8.32
2024,1190308,Guimarães,Concelho,3.º quartil,8.33
2024,1C4,Alentejo Central,NUTS III,3.º quartil,8.33
2024,1D11112,Sobral de Monte Agraço,Concelho,3.º quartil,8.33
2024,2004302,Vila da Praia da Vitória,Concelho,3.º quartil,8.33
2024,19,Centro,NUTS II,3.º quartil,8.38
2024,193,Região de Leiria,NUTS III,3.º quartil,8.39
2024,1C11509,Santiago do Cacém,Concelho,2.º quartil,8.4
2024,1500806,Lagoa,Concelho,2.º quartil,8.41
2024,1A01116,Odivelas,Concelho,1.º quartil,8.41
2024,1D,Oeste e Vale do Tejo,NUTS II,3.º quartil,8.42
2024,1920603,Coimbra,Concelho,2.º quartil,8.47
2024,PT,Portugal,Nacional,2.º quartil,8.47
2024,1500804,Castro Marim,Concelho,2.º quartil,8.48
2024,1,Continente,NUTS I,2.º quartil,8.5
2024,1C10211,Odemira,Concelho,3.º quartil,8.51
2024,11A0107,Espinho,Concelho,2.º quartil,8.56
2024,1B01508,Palmela,Concelho,2.º quartil,8.56
2024,1C20206,Castro Verde,Concelho,3.º quartil,8.57
2024,1D31103,Azambuja,Concelho,3.º quartil,8.62
2024,1D11108,Lourinhã,Concelho,3.º quartil,8.64
2024,3003103,Funchal,Concelho,1.º quartil,8.66
2024,11A1306,Maia,Concelho,2.º quartil,8.67
2024,1D31416,Santarém,Concelho,3.º quartil,8.69
2024,1111609,Viana do Castelo,Concelho,3.º quartil,8.7
2024,1111604,Monção,Concelho,3.º quartil,8.75
2024,1D11102,Arruda dos Vinhos,Concelho,3.º quartil,8.78
2024,1500816,Vila Real de Santo António,Concelho,2.º quartil,8.8
2024,1500812,São Brás de Alportel,Concelho,3.º quartil,8.82
2024,1B01503,Almada,Concelho,1.º quartil,8.82
2024,11A1318,Trofa,Concelho,3.º quartil,8.85
2024,3003107,Ribeira Brava,Concelho,2.º quartil,8.86
2024,1920614,Penela,Concelho,3.º quartil,8.89
2024,1D31405,Benavente,Concelho,3.º quartil,8.89
2024,1B01506,Moita,Concelho,2.º quartil,8.92
2024,1500805,Faro,Concelho,2.º quartil,8.93
2024,1500815,Vila do Bispo,Concelho,2.º quartil,8.93
2024,1120306,Esposende,Concelho,3.º quartil,8.95
2024,1910105,Aveiro,Concelho,2.º quartil,8.99
2024,1D11006,Caldas da Rainha,Concelho,3.º quartil,9.02
2024,1B01507,Montijo,Concelho,2.º quartil,9.07
2024,2004203,Ponta Delgada,Concelho,3.º quartil,9.08
2024,1500813,Silves,Concelho,2.º quartil,9.09
2024,11A,Área Metropolitana do Porto,NUTS III,2.º quartil,9.14
2024,1D11014,Peniche,Concelho,3.º quartil,9.14
2024,1A01115,Amadora,Concelho,1.º quartil,9.15
2024,1920605,Figueira da Foz,Concelho,3.º quartil,9.18
2024,1B01502,Alcochete,Concelho,2.º quartil,9.19
2024,11A1315,Valongo,Concelho,3.º quartil,9.27
2024,1D1,Oeste,NUTS III,3.º quartil,9.27
2024,1B01511,Sesimbra,Concelho,2.º quartil,9.31
2024,1C11505,Grândola,Concelho,2.º quartil,9.31
2024,3003108,Santa Cruz,Concelho,2.º quartil,9.32
2024,192,Região de Coimbra,NUTS III,3.º quartil,9.36
2024,1931009,Leiria,Concelho,3.º quartil,9.37
2024,191,Região de Aveiro,NUTS III,3.º quartil,9.41
2024,3003101,Calheta (R.A.M.),Concelho,3.º quartil,9.44
2024,11A1312,Porto,Concelho,1.º quartil,9.51
2024,1A,Grande Lisboa,NUTS II,1.º quartil,9.51
2024,1A0,Grande Lisboa,NUTS III,1.º quartil,9.51
2024,11A1304,Gondomar,Concelho,3.º quartil,9.57
2024,11A1317,Vila Nova de Gaia,Concelho,2.º quartil,9.6
2024,1A01109,Mafra,Concelho,2.º quartil,9.65
2024,11A1316,Vila do Conde,Concelho,3.º quartil,9.66
2024,112,Cávado,NUTS III,3.º quartil,9.68
2024,15,Algarve,NUTS II,2.º quartil,9.74
2024,150,Algarve,NUTS III,2.º quartil,9.74
2024,1D11113,Torres Vedras,Concelho,3.º quartil,9.76
2024,1D11101,Alenquer,Concelho,3.º quartil,9.79
2024,1A01114,Vila Franca de Xira,Concelho,2.º quartil,9.81
2024,3003104,Machico,Concelho,3.º quartil,9.83
2024,1500814,Tavira,Concelho,2.º quartil,9.96
2024,1B01512,Setúbal,Concelho,2.º quartil,10
2024,1B01510,Seixal,Concelho,2.º quartil,10.02
2024,1A01111,Sintra,Concelho,2.º quartil,10.07
2024,1B01504,Barreiro,Concelho,2.º quartil,10.07
2024,1B,Península de Setúbal,NUTS II,2.º quartil,10.16
2024,1B0,Península de Setúbal,NUTS III,2.º quartil,10.16
2024,11A1313,Póvoa de Varzim,Concelho,3.º quartil,10.19
2024,1120303,Braga,Concelho,3.º quartil,10.31
2024,1910110,Ílhavo,Concelho,3.º quartil,10.36
2024,1500811,Portimão,Concelho,2.º quartil,10.5
2024,1500810,Olhão,Concelho,3.º quartil,10.51
2024,1C40705,Évora,Concelho,3.º quartil,10.53
2024,3,Região Autónoma da Madeira,NUTS I,2.º quartil,10.61
2024,30,Região Autónoma da Madeira,NUTS II,2.º quartil,10.61
2024,300,Região Autónoma da Madeira,NUTS III,2.º quartil,10.61
2024,1A01107,Loures,Concelho,2.º quartil,10.66
2024,1500801,Albufeira,Concelho,2.º quartil,10.71
2024,11,Norte,NUTS II,3.º quartil,10.73
2024,1920603,Coimbra,Concelho,3.º quartil,10.75
2024,1A01110,Oeiras,Concelho,1.º quartil,10.77
2024,1D11011,Nazaré,Concelho,3.º quartil,10.77
2024,1D11012,Óbidos,Concelho,3.º quartil,10.77
2024,1500807,Lagos,Concelho,2.º quartil,10.8
2024,11A1306,Maia,Concelho,3.º quartil,10.9
2024,1500816,Vila Real de Santo António,Concelho,3.º quartil,10.9
2024,1500808,Loulé,Concelho,2.º quartil,11
2024,1C11509,Santiago do Cacém,Concelho,3.º quartil,11.11
2024,1C1,Alentejo Litoral,NUTS III,3.º quartil,11.23
2024,1A01105,Cascais,Concelho,1.º quartil,11.28
2024,1B01508,Palmela,Concelho,3.º quartil,11.39
2024,11A1308,Matosinhos,Concelho,2.º quartil,11.44
2024,1C11513,Sines,Concelho,2.º quartil,11.45
2024,11A0107,Espinho,Concelho,3.º quartil,11.5
2024,3003107,Ribeira Brava,Concelho,3.º quartil,11.53
2024,1C11501,Alcácer do Sal,Concelho,3.º quartil,11.55
2024,1A01116,Odivelas,Concelho,2.º quartil,11.64
2024,1B01506,Moita,Concelho,3.º quartil,11.66
2024,1B01507,Montijo,Concelho,3.º quartil,11.68
2024,1500805,Faro,Concelho,3.º quartil,11.77
2024,1B01511,Sesimbra,Concelho,3.º quartil,11.78
2024,1500804,Castro Marim,Concelho,3.º quartil,11.79
2024,3003108,Santa Cruz,Concelho,3.º quartil,11.79
2024,1B01502,Alcochete,Concelho,3.º quartil,11.93
2024,1B01503,Almada,Concelho,2.º quartil,11.93
2024,1A01115,Amadora,Concelho,2.º quartil,12
2024,1500806,Lagoa,Concelho,3.º quartil,12.05
2024,1A01114,Vila Franca de Xira,Concelho,3.º quartil,12.1
2024,1500813,Silves,Concelho,3.º quartil,12.16
2024,1B01504,Barreiro,Concelho,3.º quartil,12.28
2024,1A01106,Lisboa,Concelho,1.º quartil,12.33
2024,11A1317,Vila Nova de Gaia,Concelho,3.º quartil,12.5
2024,1910105,Aveiro,Concelho,3.º quartil,12.5
2024,1500814,Tavira,Concelho,3.º quartil,12.53
2024,1B01510,Seixal,Concelho,3.º quartil,12.55
2024,1500815,Vila do Bispo,Concelho,3.º quartil,12.57
2024,1B01512,Setúbal,Concelho,3.º quartil,12.67
2024,1C11505,Grândola,Concelho,3.º quartil,12.7
2024,1500803,Aljezur,Concelho,3.º quartil,12.76
2024,3003103,Funchal,Concelho,2.º quartil,12.76
2024,1A01111,Sintra,Concelho,3.º quartil,12.86
2024,PT,Portugal,Nacional,3.º quartil,12.87
2024,1,Continente,NUTS I,3.º quartil,12.9
2024,1B,Península de Setúbal,NUTS II,3.º quartil,13
2024,1B0,Península de Setúbal,NUTS III,3.º quartil,13
2024,11A,Área Metropolitana do Porto,NUTS III,3.º quartil,13.04
2024,1A01109,Mafra,Concelho,3.º quartil,13.1
2024,15,Algarve,NUTS II,3.º quartil,13.19
2024,150,Algarve,NUTS III,3.º quartil,13.19
2024,11A1312,Porto,Concelho,2.º quartil,13.21
2024,1A,Grande Lisboa,NUTS II,2.º quartil,13.33
2024,1A0,Grande Lisboa,NUTS III,2.º quartil,13.33
2024,1500811,Portimão,Concelho,3.º quartil,13.46
2024,1A01107,Loures,Concelho,3.º quartil,13.88
2024,1A01110,Oeiras,Concelho,2.º quartil,13.92
2024,1500801,Albufeira,Concelho,3.º quartil,14.04
